brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
192,New Belgium Brewing,1077440142,3.5,3.5,4.0,MobBarley,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1076119779,4.5,4.0,4.0,RootedFool,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1075946729,4.0,4.5,3.5,GBbrew,American Amber / Red Ale,3.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1075751495,4.0,5.0,4.0,bierfly,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1075406635,4.0,3.0,4.0,Todd,American Amber / Red Ale,4.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1074659156,3.5,2.5,3.5,Beaver13,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1074133124,3.0,2.5,3.0,ImperialScott,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1073885852,3.5,3.5,4.0,ralphw56,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1073681768,3.0,3.0,3.0,BierReise,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1073673911,4.5,3.5,4.0,Dubblebock,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1072911484,3.5,3.0,3.0,pournotha1,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1072812663,4.5,3.0,4.0,BigRedN,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1071544906,4.0,3.5,4.0,WVbeergeek,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1071472640,4.5,4.0,4.0,BeerManDan,American Amber / Red Ale,4.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1070684507,4.0,3.5,3.0,BittRnessabounds,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1313192147,3.5,3.0,4.5,kjyost,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1313191474,4.0,3.5,4.0,rebel1771,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1313043637,3.5,3.5,3.5,ahq514,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312998461,4.0,3.5,3.5,abeerlovr,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312945854,4.0,4.0,4.0,joemcgrath27,American Amber / Red Ale,3.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312875384,2.5,2.5,4.0,avaldivia,American Amber / Red Ale,2.5,2.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312854033,4.0,4.0,4.0,rel,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312339610,4.0,3.0,3.5,mjpolzin,American Amber / Red Ale,3.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312336924,3.0,3.0,3.0,yankeej13,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1070658022,4.0,4.0,4.0,francisweizen,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1070483749,4.5,4.0,4.0,DESTRO,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1070300825,4.0,3.5,4.0,Boilermaker88,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1068248872,3.0,3.0,3.0,winomark,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1068084160,4.5,4.0,4.0,GeoffFromSJ,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1067045275,4.0,4.0,3.5,UncleFrank,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1066065805,4.0,4.0,4.0,Nytemare,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1065923789,4.0,3.5,3.5,Hobbz,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1065573737,4.0,4.0,3.0,CBFanWish,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1064963053,4.5,4.0,4.0,RenoZymurgist,American Amber / Red Ale,3.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1064609912,3.5,3.5,3.5,Boto,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1064550360,4.5,4.0,4.0,ZAP,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1063984085,3.5,3.0,3.0,palliko,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1063834896,3.0,3.0,3.0,Gueuzedude,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1063125867,4.0,3.0,3.5,draknurd,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1062796745,4.0,3.5,4.0,tar,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1062727710,4.0,3.0,3.0,beerguy101,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1062629247,4.0,4.0,4.0,BeerResearcher,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1061948715,4.0,3.0,3.0,jcalabre,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1061598560,3.5,3.5,3.0,stoutman,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1061522096,4.5,3.5,4.5,Hefe,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1061084410,3.5,3.5,3.5,LiquidBreadMan,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1059960108,4.0,4.0,4.0,Stubbie1,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1059525627,3.0,4.0,3.5,Maestro,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1059444721,4.0,3.5,3.0,alexgash,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1058791394,4.0,3.5,4.0,kindestcut,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1058079504,3.0,2.5,3.0,TripelJ,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1057839588,4.0,4.0,3.5,garymuchow,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1057526631,2.0,3.5,3.0,Rumrunner,American Amber / Red Ale,2.5,2.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1056571748,3.5,3.5,3.5,cokes,American Amber / Red Ale,3.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1055536720,4.0,4.5,4.0,Mitchster,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1055428358,4.5,4.5,5.0,Mitchster,American Amber / Red Ale,4.5,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1054996899,4.5,3.0,3.5,ssbeer,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1054272573,4.0,3.5,4.0,kindestcut,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1053020650,4.5,3.5,4.0,alittlehazy,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1052679744,3.5,3.0,5.0,Mark,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1052670285,3.5,3.5,3.5,BeerManDan,American Amber / Red Ale,3.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1052476344,3.5,4.0,3.5,lefty,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1052128018,4.0,3.5,3.5,ecoboy,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1051900451,3.0,3.0,3.0,lefty,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1051182453,4.5,3.5,4.0,GreenCard,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1049582379,5.0,3.5,4.0,Reidrover,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1049223199,4.5,3.5,3.5,kwill,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1049110050,4.0,3.5,3.5,BigHead,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1048589098,3.0,3.0,3.5,tavernjef,American Amber / Red Ale,3.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1047584281,3.5,3.5,4.0,cretemixer,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1047152215,3.0,3.0,3.0,marburg,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1045052311,4.0,4.5,3.5,feloniousmonk,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1044730971,3.5,3.0,3.5,LarryKemp,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1038418590,4.0,4.0,3.5,OldFrothingSlosh,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1043086198,3.0,4.0,3.5,TXHops,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1042832798,4.0,4.0,4.0,Bighuge,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1042538900,3.0,3.0,4.5,SubPop77,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1042444290,4.0,3.0,3.5,poopstheclown,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1042290328,3.5,3.0,3.0,Morris729,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1041871746,4.5,3.5,3.5,Bruiser81,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1041597741,3.5,3.0,3.5,Gusler,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1041133640,4.0,3.5,4.0,UncleJimbo,American Amber / Red Ale,3.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1039269297,3.5,3.5,4.0,maxpower,American Amber / Red Ale,2.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1039196693,4.5,3.5,3.5,Zraly,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1003185587,4.0,4.0,4.0,AaronRed,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1037994036,4.0,3.5,4.0,PhantomVodoo,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1037349590,3.5,3.0,4.0,Dogbrick,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1037245843,4.0,3.5,3.5,hyuga,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1036339003,4.5,4.0,4.0,putnam,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1036180817,4.0,3.5,3.5,mjohn27603,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1035477029,2.0,2.0,4.0,nathi,American Amber / Red Ale,2.0,2.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1035471727,4.5,4.0,4.0,Pineywoodsrooter,American Amber / Red Ale,2.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1034017605,4.0,4.0,4.5,StevieW,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1032294250,4.0,3.0,3.5,BeerAngel,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1030558441,4.5,4.0,4.0,BeerBob,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1030470061,5.0,4.0,4.0,beernut7,American Amber / Red Ale,4.5,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1030312872,4.5,3.0,3.5,mzwolinski,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1029262454,4.0,3.0,3.5,Jon,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1026374346,4.5,4.0,4.0,bditty187,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1025288333,4.0,4.0,4.0,Pegasus,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1024502252,4.0,4.0,3.0,usualpulp,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1021224696,3.5,3.5,3.5,jreitman,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1021203707,3.5,2.5,3.5,Suds,American Amber / Red Ale,2.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1017947387,3.5,3.5,4.0,marc77,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1016008349,3.5,3.5,3.5,proc,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1014729622,3.0,3.0,4.0,ADR,American Amber / Red Ale,2.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1007412991,5.0,4.0,4.0,Tim,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1004431739,4.0,3.0,4.0,John,American Amber / Red Ale,3.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,970876801,4.0,4.0,3.5,BeerAdvocate,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312335884,4.0,4.0,4.0,ebeard2,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1312160140,4.0,3.5,3.5,wordemupg,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1311893093,5.0,4.0,4.0,zachary37,American Amber / Red Ale,4.5,5.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1311464911,4.0,3.0,3.5,king75,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1311296521,3.5,3.0,4.0,MDDMD,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1311204141,4.5,5.0,4.0,LeeryLeprechaun,American Amber / Red Ale,3.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310703676,4.0,3.5,4.0,grittybrews,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310532797,4.0,4.0,4.0,MattyG85,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310448054,4.0,2.0,4.0,BucannonXC5,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310446685,4.0,3.5,4.0,sixerofelixir,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310415254,4.0,3.0,4.5,billshmeinke,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310320782,4.0,4.0,3.0,Fuzzy1,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310160309,4.5,3.0,4.0,tjsmith910,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310087197,4.0,3.5,3.5,sweett3k,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1310062730,4.0,3.0,3.5,MrVonzipper,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1309808947,3.5,3.5,3.0,jgreenearrow,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1309480233,4.0,3.5,4.0,biegaman,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1309398262,3.5,3.5,3.0,tito42,American Amber / Red Ale,3.0,2.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1309143536,3.0,4.0,4.0,sauron681,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1309059313,3.5,3.5,3.0,Jerone,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1308716214,3.5,3.5,4.0,zeledonia,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1308710495,3.0,3.5,5.0,JoLight,American Amber / Red Ale,4.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1308376159,3.5,3.0,4.0,PeprSprYoFace,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1308116093,4.0,4.0,4.0,STKPICR0720,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1308104068,4.0,3.5,4.0,corcoranjc,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307770355,3.0,3.0,4.0,SWMeyer4141,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307745482,3.5,3.5,4.0,billab914,American Amber / Red Ale,3.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307729718,3.5,3.5,4.0,Northsider,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307585632,4.0,3.5,4.0,blackcompg,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1326085829,4.0,3.5,4.5,Luigi,American Amber / Red Ale,4.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307581326,3.0,2.5,4.0,djeucalyptus,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307370240,4.0,3.5,4.0,JNewbs,American Amber / Red Ale,4.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307224288,3.5,4.0,3.5,apollo11,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307212688,4.0,4.0,4.0,airheadmtrcycle,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1307036505,3.0,3.0,3.5,liveandletdie,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1306772189,4.5,3.5,3.5,lovindahops,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1306698296,4.0,4.0,4.0,Haessly,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1306692718,4.0,4.0,4.0,ForWhatAlesYou,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1306366704,3.5,3.0,3.5,Treebs,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1306361375,3.5,4.0,3.5,claytong,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1326129556,3.0,3.0,4.0,Pity,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1326073993,3.5,3.5,3.5,jstnlowe,American Amber / Red Ale,3.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1325475422,3.5,3.0,3.5,DreamInOrange,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1325450092,3.5,3.5,3.0,imasloth,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1325299404,4.0,4.0,4.5,godlessape,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1325289818,3.5,3.5,3.0,Kuromaru,American Amber / Red Ale,3.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1324952131,3.5,3.0,3.5,MarkBlackout,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1324846810,4.0,3.5,3.5,metter98,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1324753615,2.5,3.0,3.5,streetcommander,American Amber / Red Ale,3.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1306302599,3.0,3.0,3.0,MaltsOfGlory,American Amber / Red Ale,2.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1306198874,3.5,2.5,3.5,ehammond1,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1305962156,3.0,3.5,3.5,bradleyp,American Amber / Red Ale,3.0,2.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1305773171,3.5,4.0,4.5,Hoptometrist,American Amber / Red Ale,2.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1305752879,4.0,4.0,4.0,ColdPoncho,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1304751702,3.0,3.5,3.5,UCLABrewN84,American Amber / Red Ale,3.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303952185,3.0,3.5,3.5,BarryMFBurton,American Amber / Red Ale,3.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303868293,3.5,3.5,3.5,Cormier29,American Amber / Red Ale,3.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303782904,2.0,2.0,2.5,mikechance,American Amber / Red Ale,2.0,1.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303588147,4.0,3.0,4.0,lawlerj,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303517839,4.5,4.5,4.5,tvail4,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303438708,3.5,3.0,3.5,Travix1516,American Amber / Red Ale,2.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303339385,3.5,4.0,4.0,ChristianBlack,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303251830,3.5,3.5,4.0,perrymarcus,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1303212677,4.5,4.0,4.5,weedandchicken,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1302760848,4.0,2.5,4.5,lechroy,American Amber / Red Ale,4.5,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1302543116,4.0,3.5,4.0,spinrsx,American Amber / Red Ale,3.5,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1302316830,4.0,3.5,4.0,CaptDavyJones,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1302138722,3.5,2.5,4.0,rawfish,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301947503,3.5,3.0,4.0,jsanford,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301881007,2.5,3.0,4.5,ne0m00re,American Amber / Red Ale,4.0,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301805011,4.0,3.0,3.5,DCon,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301710308,4.5,4.0,4.5,GossageBrewery,American Amber / Red Ale,5.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301621648,4.0,4.0,4.0,waterintobeer,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301619017,3.5,3.0,4.0,obrike,American Amber / Red Ale,4.0,3.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301268123,4.0,4.0,4.5,b3shine,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301187792,3.0,3.0,4.0,kirok1999,American Amber / Red Ale,2.5,3.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1301006341,4.0,3.0,4.0,Outchillen,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1300790561,2.5,3.0,2.5,BerkeleyBeerMan,American Amber / Red Ale,3.0,2.5,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1300736220,4.5,4.0,4.0,angrybabboon,American Amber / Red Ale,3.5,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1300650064,4.0,3.5,4.5,chiccabeer,American Amber / Red Ale,4.0,4.0,Fat Tire Amber Ale,5.2,607
192,New Belgium Brewing,1300580131,4.0,3.0,4.0,Fatheranderson,American Amber / Red Ale,4.0,4.5,Fat Tire Amber Ale,5.2,607
